17 ;   15 ;   
38 ;   33 ;   
55 ;   37 ;   
55 ;   39 ;   
55 ;   40 ;   
65 ;   57 ;   
74 ;   64 ;   
78 ;   66 ;   
95 ;   86 ;   
102 ;   92 ;   
109 ;   102 ;   
116 ;   109 ;   
121 ;   115 ;   
140 ;   133 ;   
146 ;   140 ;   
167 ;   160 ;   
171 ;   163 ;   
173 ;   168 ;   
175 ;   168 ;   
180 ;   169 ;   
185 ;   177 ;   
188 ;   184 ;   
190 ;   186 ;   
194 ;   196 ;   
214 ;   215 ;   
221 ;   225 ;   
229 ;   230 ;   
244 ;   252 ;   
251 ;   273 ;   
262 ;   288 ;   
272 ;   296 ;   
273 ;   304 ;   
276 ;   309 ;   
287 ;   321 ;   
288 ;   324 ;   
289 ;   324 ;   
290 ;   326 ;   
298 ;   326 ;   
298 ;   326 ;   
300 ;   332 ;   
303 ;   350 ;   
307 ;   357 ;   
310 ;   359 ;   
325 ;   365 ;   
326 ;   368 ;   
326 ;   369 ;   
339 ;   390 ;   
344 ;   398 ;   
354 ;   402 ;   
362 ;   412 ;   
370 ;   420 ;   
375 ;   424 ;   
389 ;   440 ;   
456 ;   507 ;   
470 ;   523 ;   
489 ;   539 ;   
493 ;   545 ;   
501 ;   555 ;   
524 ;   586 ;   
531 ;   589 ;   
541 ;   600 ;   
550 ;   614 ;   
552 ;   616 ;   
559 ;   628 ;   
564 ;   636 ;   
577 ;   646 ;   
590 ;   656 ;   
596 ;   661 ;   
598 ;   663 ;   
606 ;   677 ;   
616 ;   699 ;   
622 ;   706 ;   
625 ;   716 ;   
634 ;   722 ;   
652 ;   726 ;   
653 ;   729 ;   
663 ;   742 ;   
669 ;   745 ;   
681 ;   758 ;   
690 ;   762 ;   
694 ;   769 ;   
703 ;   777 ;   
704 ;   778 ;   
709 ;   780 ;   
715 ;   782 ;   
719 ;   783 ;   
725 ;   792 ;   
730 ;   800 ;   
745 ;   813 ;   
759 ;   825 ;   
760 ;   826 ;   
766 ;   831 ;   
767 ;   833 ;   
778 ;   833 ;   
792 ;   853 ;   
792 ;   854 ;   
804 ;   860 ;   
813 ;   868 ;   
813 ;   868 ;   
813 ;   868 ;   
813 ;   873 ;   
813 ;   873 ;   
813 ;   874 ;   
813 ;   876 ;   
813 ;   878 ;   
813 ;   878 ;   
813 ;   878 ;   
813 ;   878 ;   
813 ;   880 ;   
813 ;   880 ;   
814 ;   880 ;   
816 ;   883 ;   
816 ;   883 ;   
831 ;   895 ;   
845 ;   907 ;   
858 ;   908 ;   
861 ;   909 ;   
861 ;   909 ;   
866 ;   909 ;   
879 ;   909 ;   
887 ;   910 ;   
889 ;   911 ;   
910 ;   916 ;   
920 ;   919 ;   
934 ;   932 ;   
950 ;   942 ;   
954 ;   947 ;   
963 ;   958 ;   
965 ;   958 ;   
971 ;   966 ;   
978 ;   975 ;   
982 ;   979 ;   
989 ;   989 ;   
1003 ;   993 ;   
1010 ;   994 ;   
1024 ;   1001 ;   
1030 ;   1008 ;   
1033 ;   1009 ;   
1039 ;   1012 ;   
1045 ;   1016 ;   
1069 ;   1028 ;   
1095 ;   1041 ;   
